source,target,relation
"""4:964ea883-2693-4303-b60b-a2ba95416a01:517""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1225""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:517""","""4:964ea883-2693-4303-b60b-a2ba95416a01:550""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:517""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1074""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:517""","""4:964ea883-2693-4303-b60b-a2ba95416a01:936""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:517""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1331""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:517""","""4:964ea883-2693-4303-b60b-a2ba95416a01:80""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:518""","""4:964ea883-2693-4303-b60b-a2ba95416a01:500""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:518""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1180""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:520""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1213""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:523""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1136""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:523""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1225""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:523""","""4:964ea883-2693-4303-b60b-a2ba95416a01:752""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:524""","""4:964ea883-2693-4303-b60b-a2ba95416a01:56""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:524""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1374""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:524""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1422""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:524""","""4:964ea883-2693-4303-b60b-a2ba95416a01:921""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:524""","""4:964ea883-2693-4303-b60b-a2ba95416a01:920""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:525""","""4:964ea883-2693-4303-b60b-a2ba95416a01:786""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:525""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1280""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:525""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1076""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:525""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1195""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:525""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1284""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:525""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1188""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:525""","""4:964ea883-2693-4303-b60b-a2ba95416a01:13""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:528""","""4:964ea883-2693-4303-b60b-a2ba95416a01:949""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:830""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1148""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1256""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:88""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:934""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1268""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1381""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:500""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:798""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1333""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:967""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1181""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:54""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1278""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1337""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:963""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:854""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1350""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1260""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:133""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1231""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:155""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:836""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1343""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1304""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1100""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:626""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:898""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1359""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1092""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1115""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:961""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1099""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1105""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:893""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:477""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:809""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:529""","""4:964ea883-2693-4303-b60b-a2ba95416a01:694""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:530""","""4:964ea883-2693-4303-b60b-a2ba95416a01:531""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:532""","""4:964ea883-2693-4303-b60b-a2ba95416a01:776""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:532""","""4:964ea883-2693-4303-b60b-a2ba95416a01:867""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:532""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1320""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:532""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1254""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:532""","""4:964ea883-2693-4303-b60b-a2ba95416a01:783""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:532""","""4:964ea883-2693-4303-b60b-a2ba95416a01:785""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:532""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1416""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:533""","""4:964ea883-2693-4303-b60b-a2ba95416a01:981""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:533""","""4:964ea883-2693-4303-b60b-a2ba95416a01:969""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:538""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1236""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:538""","""4:964ea883-2693-4303-b60b-a2ba95416a01:990""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:538""","""4:964ea883-2693-4303-b60b-a2ba95416a01:924""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1359""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1150""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1331""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1210""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:967""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:885""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1186""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1044""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:96""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1324""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:626""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:738""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1194""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1091""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1232""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:999""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:697""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:876""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:869""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:915""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:972""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:910""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1115""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:693""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1231""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1333""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:728""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:980""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:854""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1322""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1323""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:963""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:976""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1279""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:149""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:925""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1327""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:228""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:898""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:736""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:927""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:540""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1403""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1046""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1051""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1314""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:830""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:980""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1345""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:902""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:475""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1257""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1008""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:845""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1049""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1412""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:541""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1370""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:542""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1046""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:542""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1412""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:542""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1378""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:542""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1049""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:542""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1257""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:543""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1378""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:543""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1049""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:543""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1412""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:543""","""4:964ea883-2693-4303-b60b-a2ba95416a01:761""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:543""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1046""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:543""","""4:964ea883-2693-4303-b60b-a2ba95416a01:980""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:543""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1257""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:543""","""4:964ea883-2693-4303-b60b-a2ba95416a01:902""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:543""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1345""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:543""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1370""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:544""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1118""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:544""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1107""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:544""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1004""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:544""","""4:964ea883-2693-4303-b60b-a2ba95416a01:820""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:544""","""4:964ea883-2693-4303-b60b-a2ba95416a01:132""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:545""","""4:964ea883-2693-4303-b60b-a2ba95416a01:547""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:545""","""4:964ea883-2693-4303-b60b-a2ba95416a01:546""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:548""","""4:964ea883-2693-4303-b60b-a2ba95416a01:768""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:548""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1424""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:548""","""4:964ea883-2693-4303-b60b-a2ba95416a01:936""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:548""","""4:964ea883-2693-4303-b60b-a2ba95416a01:13""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:549""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1277""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:549""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1047""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:549""","""4:964ea883-2693-4303-b60b-a2ba95416a01:123""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:549""","""4:964ea883-2693-4303-b60b-a2ba95416a01:679""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:549""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1219""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:549""","""4:964ea883-2693-4303-b60b-a2ba95416a01:723""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:549""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1237""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:549""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1312""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:549""","""4:964ea883-2693-4303-b60b-a2ba95416a01:789""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:549""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1218""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:549""","""4:964ea883-2693-4303-b60b-a2ba95416a01:867""","""CAPEC_TO_TECHNIQUE"""
